OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1639995,LOP221120000171,10500 PIPPIN ST,PIPPIN ST,911C,911 HANG UP FROM CP,1668921032000,6077175,2094253,C,31Z,CCD7,11/20/22  5:10:32 AM,1668925362000,31,5,3
1639996,LOP221120000172,2911 E 16TH ST,E 16TH ST,415SS,415 SHOT SPOTTER GUN,1668921226000,6062661,2111244,C,20X,CCD5,11/20/22  5:13:46 AM,1668925462000,20,3,2
1639997,LOP221120000174,69TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,SECCK,SECURITY CHECK,1668921838000,6077274,2107038,C,30Y,CCD6,11/20/22  5:23:58 AM,1668923362000,30,5,3
1639998,LOP221120000173,551 W MACARTHUR BLVD,W MACARTHUR BLVD,20002,HIT & RUN (PROPERTY,1668921837000,6051556,2128286,C,08X,CCD3,11/20/22  5:23:57 AM,1668938952000,8,2,1
1639999,LOP221120000175,2029 88TH AV,88TH AV,WELCK,WELFARE CHECK -- CHE,1668922076000,6079361,2101438,C,34X,CCD7,11/20/22  5:27:56 AM,1668923061000,34,5,3
1640000,LOP221120000176,6330 COLBY ST,COLBY ST,594,VANDALISM,1668922293000,6054450,2136744,C,12Y,CCD1,11/20/22  5:31:33 AM,1668923080000,12,2,1
1640001,LOP221120000179,3093 BROADWAY,BROADWAY,WELCK,WELFARE CHECK -- CHE,1668923318000,6052780,2125596,C,08X,CCD3,11/20/22  5:48:38 AM,1668933851000,8,2,1
1640002,LOP221120000181,HEDGE LN&JOAQUIN MILLER RD,LN&JOAQUIN MILLER RD,976,CAR STOP,1668923385000,6072141,2122105,A,22Y,CCD4,11/20/22  5:49:45 AM,1668923394000,22,3,2
1640003,LOP221120000180,308 JACKSON ST,JACKSON ST,ELEC,ELECTRONIC DEVICE,1668923332000,6050303,2116581,C,01X,CCD3,11/20/22  5:48:52 AM,1668933028000,1,1,1
1640004,LOP221120000183,COOLIDGE AV&SCHOOL ST,AV&SCHOOL ST,921,CAR PROWLER OR CLOUT,1668923849000,6066875,2116370,C,21Y,CCD5,11/20/22  5:57:29 AM,1668924952000,21,3,2
1640005,LOP221120000182,711 INDEPENDENT RD,INDEPENDENT RD,970B,AUTO BLOCKING DRIVEW,1668923846000,6068412,2102459,C,26X,CCD6,11/20/22  5:57:26 AM,1668931630000,26,4,3
1640006,LOP221120000184,4839 CLARKE ST,CLARKE ST,921,CAR PROWLER OR CLOUT,1668923977000,6052999,2131290,C,12X,CCD1,11/20/22  5:59:37 AM,1668927600000,12,2,1
1640007,LOP221120000185,900 89TH AV,89TH AV,SECCK,SECURITY CHECK,1668923980000,6075000,2098626,C,33X,CCD7,11/20/22  5:59:40 AM,1668926831000,33,5,3
1640008,LOP221120000188,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1668924020000,6077662,2106308,C,30Y,CCD6,11/20/22  6:00:20 AM,1668926792000,30,5,3
1640009,LOP221120000186,201 SANTA ROSA AV,SANTA ROSA AV,921,CAR PROWLER OR CLOUT,1668924005000,6056359,2125377,C,14Y,CCD2,11/20/22  6:00:05 AM,1668928016000,14,2,2
1640010,LOP221120000189,2555 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1668924107000,6060815,2111729,C,20X,CCD5,11/20/22  6:01:47 AM,1668924108000,20,3,2
1640011,LOP221120000190,2545 BROADWAY,BROADWAY,597,CRUELTY TO ANIMAL,1668924193000,6051883,2123858,C,08X,CCD3,11/20/22  6:03:13 AM,1668937333000,8,2,1
1640012,LOP221120000191,385 14TH ST,14TH ST,913TH,SUICIDE THREATS,1668924233000,6050431,2119925,C,03X,CCD2,11/20/22  6:03:53 AM,1668929105000,3,1,1
1640013,LOP221120000192,GRASS VALLEY RD&SKYLINE BLVD,VALLEY RD&SKYLINE BLVD,SECCK,SECURITY CHECK,1668924617000,6093737,2101018,C,35Y,CCD7,11/20/22  6:10:17 AM,1668925358000,35,5,3
1640014,LOP221120000194,780 54TH ST,54TH ST,415E,LOUD MUSIC,1668924976000,6050886,2132805,C,11X,CCD1,11/20/22  6:16:16 AM,1668932641000,11,2,1
1640015,LOP221120000195,4200 E 12TH ST,E 12TH ST,SECCK,SECURITY CHECK,1668925019000,6065307,2108161,C,23X,CCD5,11/20/22  6:16:59 AM,1668926484000,23,4,2
1640016,LOP221120000196,1833 10TH AV,10TH AV,945A,AMBULANCE REQUESTED,1668925048000,6057278,2116634,C,17X,CCD2,11/20/22  6:17:28 AM,1668925048000,17,3,2
1640017,LOP221120000197,8000 BIRCH ST,BIRCH ST,415C,415 UNKNOWN,1668925062000,6077626,2103179,C,30X,CCD6,11/20/22  6:17:42 AM,1668928876000,30,5,3
1640018,LOP221120000198,1651 67TH AV,67TH AV,415SS,415 SHOT SPOTTER GUN,1668925352000,6073277,2104870,C,30X,CCD6,11/20/22  6:22:32 AM,1668927604000,30,5,3
1640019,LOP221120000199,3266 LOGAN ST,LOGAN ST,945A,AMBULANCE REQUESTED,1668925411000,6064795,2113585,C,21Y,CCD5,11/20/22  6:23:31 AM,1668925412000,21,3,2
1640020,LOP221120000201,8047 SHAY DR,SHAY DR,415C,415 UNKNOWN,1668925534000,6088390,2107758,C,25Y,CCD6,11/20/22  6:25:34 AM,1668932585000,25,4,2
1640021,LOP221120000202,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668925579000,6049039,2118440,C,03Y,CCD3,11/20/22  6:26:19 AM,1668925677000,3,1,1
1640022,LOP221120000203,BAYVIEW DR&SKYVIEW DR,DR&SKYVIEW DR,594,VANDALISM,1668925680000,6081557,2109987,C,25Y,CCD6,11/20/22  6:28:00 AM,1668927025000,25,4,2
1640023,LOP221120000204,29TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,INFO,BEAT INFORMATION,1668926009000,6051179,2125214,C,08X,CCD3,11/20/22  6:33:29 AM,1668937232000,8,2,1
1640024,LOP221120000205,43 CHATSWORTH CT,CHATSWORTH CT,933R,ALARM-RINGER,1668926041000,6071201,2126655,C,13Z,CCD4,11/20/22  6:34:01 AM,1668935334000,13,2,1
1640025,LOP221120000206,2919 TELEGRAPH AV,TELEGRAPH AV,484,THEFT,1668926099000,6051173,2125280,C,08X,CCD3,11/20/22  6:34:59 AM,1668926147000,8,2,1
1640026,LOP221120000207,1900 HARRISON ST,HARRISON ST,SECCK,SECURITY CHECK,1668926464000,6051681,2120892,C,04X,CCD3,11/20/22  6:41:04 AM,1668926532000,4,1,1
1640027,LOP221120000210,247 E 18TH ST,E 18TH ST,CODE7,SUBJECT ARMED WITH W,1668927462000,6055231,2118497,C,15X,CCD2,11/20/22  6:57:42 AM,1668937226000,15,3,2
1640028,LOP221120000211,1925 13TH AV,13TH AV,HAZ,HAZARDOUS SITUATION/,1668927546000,6058236,2116034,C,17X,CCD2,11/20/22  6:59:06 AM,1668934496000,17,3,2
1640029,LOP221120000212,736 E 18TH ST,E 18TH ST,242,BATTERY,1668927553000,6056600,2117265,C,17X,CCD2,11/20/22  6:59:13 AM,1668927581000,17,3,2
1640030,LOP221120000213,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668927616000,6049039,2118440,C,03Y,CCD3,11/20/22  7:00:16 AM,1668930706000,3,1,1
1640031,LOP221120000214,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1668927619000,6077662,2106308,C,30Y,CCD6,11/20/22  7:00:19 AM,1668934650000,30,5,3
1640032,LOP221120000215,32ND ST&ETTIE ST,ST&ETTIE ST,ODOR,BAD SMELL,1668927660000,6045287,2127159,C,07X,CCD3,11/20/22  7:01:00 AM,1668927661000,7,1,1
1640033,LOP221120000219,3301 E 12TH ST,E 12TH ST,WALKTR,WALK THROUGH,1668927976000,6063109,2109659,C,23X,CCD5,11/20/22  7:06:16 AM,1668931852000,23,4,2
1640034,LOP221120000218,516 JONES AV,JONES AV,921,CAR PROWLER OR CLOUT,1668927975000,6073489,2095125,C,31Y,CCD7,11/20/22  7:06:15 AM,1668932965000,31,5,3
1640035,LOP221120000217,500 GRAND AV,GRAND AV,973,TRAFFIC CONTROL POST,1668927894000,6055658,2121643,A,14X,CCD3,11/20/22  7:04:54 AM,1668927895000,14,2,2
1640036,LOP221120000220,2743 SAN PABLO AV,SAN PABLO AV,911N,POLICE RELATED MATTE,1668928156000,6048764,2125187,C,07X,CCD3,11/20/22  7:09:16 AM,1668928194000,7,1,1
1640037,LOP221120000222,11TH ST&CASTRO ST,ST&CASTRO ST,SIGNAL,SIGNALS-MALFUNCTIONI,1668928254000,6047891,2120318,P,03Y,CCD3,11/20/22  7:10:54 AM,1668928277000,3,1,1
1640038,LOP221120000223,1005 KIRKHAM CT,KIRKHAM CT,945A,AMBULANCE REQUESTED,1668928276000,6044071,2121162,C,02X,CCD3,11/20/22  7:11:16 AM,1668928276000,2,1,1
1640039,LOP221120000225,414 40TH ST,40TH ST,10851,STOLEN VEHICLE,1668928335000,6053265,2128942,P,12X,CCD1,11/20/22  7:12:15 AM,1668928376000,12,2,1
1640040,LOP221120000226,3246 SYLVAN AV,SYLVAN AV,PDOA,POSSIBLE DEAD PERSON,1668928354000,6070843,2117881,C,22Y,CCD4,11/20/22  7:12:34 AM,1668934526000,22,3,2
1640041,LOP221120000228,3031 PLEITNER AV,PLEITNER AV,243E,BATTERY ON CO-HABITA,1668928486000,6066887,2115544,C,21Y,CCD5,11/20/22  7:14:46 AM,1668930171000,21,3,2
1640042,LOP221120000227,3650 MANDELA PKWY,MANDELA PKWY,415C,415 UNKNOWN,1668928459000,6044977,2128698,C,07X,CCD3,11/20/22  7:14:19 AM,1668931173000,7,1,1
1640043,LOP221120000229,4317 MACARTHUR BLVD,MACARTHUR BLVD,WELCK,WELFARE CHECK -- CHE,1668928560000,6071991,2113494,C,25X,CCD4,11/20/22  7:16:00 AM,1668929213000,25,4,2
1640044,LOP221120000232,8304 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1668928939000,6080609,2104210,C,35X,CCD7,11/20/22  7:22:19 AM,1668928939000,35,5,3
1640045,LOP221120000231,555 10TH ST,10TH ST,945A,AMBULANCE REQUESTED,1668928935000,6048738,2119541,C,03Y,CCD3,11/20/22  7:22:15 AM,1668928968000,3,1,1
1640046,LOP221120000233,36TH ST&WEBSTER ST,ST&WEBSTER ST,417,BRANDISH A WEAPON,1668929117000,6052766,2127205,C,08X,CCD3,11/20/22  7:25:17 AM,1668934945000,8,2,1
1640047,LOP221120000235,370 W MACARTHUR BLVD,W MACARTHUR BLVD,10851,STOLEN VEHICLE,1668929442000,6053120,2127692,C,08X,CCD3,11/20/22  7:30:42 AM,1668936034000,8,2,1
1640048,LOP221120000237,786 47TH ST,47TH ST,602L,TRESPASS:,1668929549000,6050691,2131487,C,10Y,CCD1,11/20/22  7:32:29 AM,1668932763000,10,2,1
1640049,LOP221120000238,845 KIRKHAM WY,KIRKHAM WY,945A,AMBULANCE REQUESTED,1668929934000,6043993,2120912,C,02X,CCD3,11/20/22  7:38:54 AM,1668929934000,2,1,1
1640050,LOP221120000239,385 14TH ST,14TH ST,WELCK,WELFARE CHECK -- CHE,1668929964000,6050431,2119925,C,03X,CCD2,11/20/22  7:39:24 AM,1668932964000,3,1,1
1640051,LOP221120000241,701 26TH ST,26TH ST,970B,AUTO BLOCKING DRIVEW,1668930051000,6049635,2124599,A,06X,CCD3,11/20/22  7:40:51 AM,1668941094000,6,1,1
1640052,LOP221120000243,1125 E 18TH ST,E 18TH ST,10851,STOLEN VEHICLE,1668930195000,6057481,2116184,C,17X,CCD2,11/20/22  7:43:15 AM,1668939378000,17,3,2
1640053,LOP221120000242,5560 COLLEGE AV,COLLEGE AV,459,BURGLARY,1668930176000,6055924,2134150,C,12Y,CCD1,11/20/22  7:42:56 AM,1668935336000,12,2,1
1640054,LOP221120000244,5151 TELEGRAPH AV,TELEGRAPH AV,933R,ALARM-RINGER,1668930285000,6052779,2132256,C,11X,CCD1,11/20/22  7:44:45 AM,1668930474000,11,2,1
1640055,LOP221120000245,845 E 10TH ST,E 10TH ST,EVAL,EVALUATION,1668930341000,6054909,2115294,C,19X,CCD2,11/20/22  7:45:41 AM,1668940102000,19,3,2
1640056,LOP221120000248,495 6TH ST,6TH ST,FNDPRO,FOUND PROPERTY,1668930508000,6048633,2118337,C,03Y,CCD3,11/20/22  7:48:28 AM,1668934578000,3,1,1
1640057,LOP221120000247,3611 E 12TH ST,E 12TH ST,459AU,AUTO BURGLARY,1668930506000,6063904,2109171,C,23X,CCD5,11/20/22  7:48:26 AM,1668932766000,23,4,2
1640058,LOP221120000246,23RD ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1668930494000,6051456,2122999,C,08X,CCD3,11/20/22  7:48:14 AM,1668930499000,8,2,1
1640059,LOP221120000234,7000 LACEY AV,LACEY AV,WELCK,WELFARE CHECK -- CHE,1668929266000,6078080,2107582,C,29X,CCD6,11/20/22  7:27:46 AM,1668931216000,29,5,3
1640060,LOP221120000249,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1668930510000,6067451,2099631,C,31X,CCD7,11/20/22  7:48:30 AM,1668931384000,31,5,3
1640061,LOP221120000250,11TH ST&HARRISON ST,ST&HARRISON ST,SPEC,SPECIAL ASSIGNMENT,1668930659000,6050627,2118900,A,03X,CCD2,11/20/22  7:50:59 AM,1668930660000,3,1,1
1640062,LOP221120000253,1637 33RD AV,33RD AV,242,BATTERY,1668931113000,6063684,2111207,C,23X,CCD5,11/20/22  7:58:33 AM,1668934695000,23,4,2
1640063,LOP221120000252,8801 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1668931112000,6077270,2100278,C,33X,CCD7,11/20/22  7:58:32 AM,1668931226000,33,5,3
1640064,LOP221120000254,8801 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1668931172000,6077270,2100278,C,33X,CCD7,11/20/22  7:59:32 AM,1668933706000,33,5,3
1640065,LOP221120000255,5815 PATTON ST,PATTON ST,ASSIST,ASSIST,1668931266000,6058293,2136499,C,12Y,CCD1,11/20/22  8:01:06 AM,1668931267000,12,2,1
1640066,LOP221120000256,9 REDDING PL,REDDING PL,243E,BATTERY ON CO-HABITA,1668931319000,6072451,2112472,A,28X,CCD6,11/20/22  8:01:59 AM,1668931450000,28,4,3
1640067,LOP221120000258,316 17TH ST,17TH ST,20002,HIT & RUN (PROPERTY,1668931689000,6051343,2120560,C,04X,CCD3,11/20/22  8:08:09 AM,1668938604000,4,1,1
1640068,LOP221120000257,25 EMBARCADERO COVE,EMBARCADERO COVE,933R,ALARM-RINGER,1668931666000,6058027,2111871,C,19X,CCD5,11/20/22  8:07:46 AM,1668931717000,19,3,2
1640069,LOP221120000260,2930 LAKESHORE AV,LAKESHORE AV,MSDIAL,MISDIAL,1668931905000,6056742,2121712,C,15X,CCD2,11/20/22  8:11:45 AM,1668931906000,15,3,2
1640070,LOP221120000259,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1668931860000,6067451,2099631,C,31X,CCD7,11/20/22  8:11:00 AM,1668932564000,31,5,3
1640071,LOP221120000261,5542 E 15TH ST,E 15TH ST,970B,AUTO BLOCKING DRIVEW,1668932086000,6069826,2106564,C,27Y,CCD6,11/20/22  8:14:46 AM,1668937882000,27,4,3
1640072,LOP221120000264,EB I580&KELLER AV,I580&KELLER AV,HAZ,HAZARDOUS SITUATION/,1668932146000,6082917,2107757,C,25Y,CCD6,11/20/22  8:15:46 AM,1668932162000,25,4,2
1640073,LOP221120000263,98TH AV&BIGGE AV,AV&BIGGE AV,949,SUSPICIOUS VEHICLE,1668932112000,6071795,2092515,C,31Y,CCD7,11/20/22  8:15:12 AM,1668933161000,31,5,3
1640074,LOP221120000266,5560 COLLEGE AV,COLLEGE AV,459,BURGLARY,1668932226000,6055924,2134150,C,12Y,CCD1,11/20/22  8:17:06 AM,1668932324000,12,2,1
1640075,LOP221120000265,3860 HANLY RD,HANLY RD,933R,ALARM-RINGER,1668932185000,6066372,2120941,C,22X,CCD4,11/20/22  8:16:25 AM,1668935894000,22,3,2
1640076,LOP221120000267,144 GRAND AV,GRAND AV,10851,STOLEN VEHICLE,1668932332000,6051993,2122679,A,08X,CCD3,11/20/22  8:18:52 AM,1668939849000,8,2,1
1640077,LOP221120000268,4419 WEBSTER ST,WEBSTER ST,10851,STOLEN VEHICLE,1668932374000,6053391,2130453,P,12X,CCD1,11/20/22  8:19:34 AM,1668932395000,12,2,1
1640078,LOP221120000269,455 7TH ST,7TH ST,278_5,VIOLATION OF CUSTODY,1668932427000,6049039,2118440,C,03Y,CCD3,11/20/22  8:20:27 AM,1668932538000,3,1,1
1640079,LOP221120000270,8000 SAN LEANDRO ST,SAN LEANDRO ST,459,BURGLARY,1668932462000,6072538,2099772,C,33X,CCD7,11/20/22  8:21:02 AM,1668937265000,33,5,3
1640080,LOP221120000271,389 BELMONT ST,BELMONT ST,415F,415 FAMILY,1668932600000,6054950,2122066,A,14X,CCD3,11/20/22  8:23:20 AM,1668941042000,14,2,2
1640081,LOP221120000273,1741 MARKET ST,MARKET ST,415CU,DISTURBANCE-CUSTOMER,1668932622000,6047476,2122549,C,05X,CCD3,11/20/22  8:23:42 AM,1668936163000,5,1,1
1640082,LOP221120000272,CHABOT RD&COLLEGE AV,RD&COLLEGE AV,MACRO,MACRO TEAM RESPONSE,1668932612000,6055810,2135650,C,12Y,CCD1,11/20/22  8:23:32 AM,1668932689000,12,2,1
1640083,LOP221120000274,1539 53RD AV,53RD AV,EVAL,EVALUATION,1668932705000,6068810,2107159,C,27Y,CCD6,11/20/22  8:25:05 AM,1668936076000,27,4,3
1640084,LOP221120000276,1 AIRPORT DR,AIRPORT DR,940,MEET THE OFFICER,1668932804000,6067005,2087916,C,31X,CCD7,11/20/22  8:26:44 AM,1668938828000,31,5,3
1640085,LOP221120000275,1200 37TH AV,37TH AV,R10851,RECOVERED STOLEN VEH,1668932782000,6064071,2108935,C,23X,CCD5,11/20/22  8:26:22 AM,1668938433000,23,4,2
1640086,LOP221120000277,E 15TH ST&16TH AV,15TH ST&16TH AV,SECCK,SECURITY CHECK,1668932908000,6057915,2114511,C,19X,CCD2,11/20/22  8:28:28 AM,1668934597000,19,3,2
1640087,LOP221120000278,NB S13&EB S24,S13&EB S24,901,VEHICLE COLLISION/PR,1668932943000,6062741,2136079,C,13Y,CCD1,11/20/22  8:29:03 AM,1668932943000,13,2,1
1640088,LOP221120000279,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1668933167000,6067451,2099631,C,31X,CCD7,11/20/22  8:32:47 AM,1668933240000,31,5,3
1640089,LOP221120000280,6929 FOOTHILL BLVD,FOOTHILL BLVD,415C,415 UNKNOWN,1668933213000,6077402,2106994,C,30Y,CCD6,11/20/22  8:33:33 AM,1668933405000,30,5,3
1640090,LOP221120000281,1232 19TH ST,19TH ST,484LP,STOLEN LICENSE PLATE,1668933268000,6045771,2123607,P,05X,CCD3,11/20/22  8:34:28 AM,1668933268000,5,1,1
1640091,LOP221120000284,2586 FOOTHILL BLVD,FOOTHILL BLVD,OMC,OAKLAND MUNICIPLE CO,1668933311000,6061969,2112783,P,21X,CCD5,11/20/22  8:35:11 AM,1668933311000,21,3,2
1640092,LOP221120000283,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1668933296000,6067451,2099631,A,31X,CCD7,11/20/22  8:34:56 AM,1668934707000,31,5,3
1640093,LOP221120000285,389 BELMONT ST,BELMONT ST,5150,MENTALLY ILL,1668933344000,6054950,2122066,C,14X,CCD3,11/20/22  8:35:44 AM,1668935205000,14,2,2
1640094,LOP221120000287,31ST ST&TELEGRAPH AV,ST&TELEGRAPH AV,SECCK,SECURITY CHECK,1668933389000,6051326,2125853,C,08X,CCD3,11/20/22  8:36:29 AM,1668936348000,8,2,1
1640095,LOP221120000286,PARK BLVD&NB S13,BLVD&NB S13,901,VEHICLE COLLISION/PR,1668933368000,6068592,2126164,C,22X,CCD4,11/20/22  8:36:08 AM,1668933589000,22,3,2
1640096,LOP221120000288,1417 1ST AV,1ST AV,945A,AMBULANCE REQUESTED,1668933538000,6054036,2118118,C,19X,CCD2,11/20/22  8:38:58 AM,1668933549000,19,3,2
1640097,LOP221120000291,1714 FRANKLIN ST,FRANKLIN ST,415C,415 UNKNOWN,1668933648000,6050810,2120864,C,04X,CCD3,11/20/22  8:40:48 AM,1668933649000,4,1,1
1640098,LOP221120000290,NB 29TH OFFRP AV&NB I880,29TH OFFRP AV&NB I880,23103,RECKLESS DRIVING,1668933646000,6061367,2109037,C,20X,CCD5,11/20/22  8:40:46 AM,1668933918000,20,3,2
1640099,LOP221120000289,3800 HOWE ST,HOWE ST,911N,POLICE RELATED MATTE,1668933620000,6054548,2127591,C,09X,CCD1,11/20/22  8:40:20 AM,1668933621000,9,2,1
1640100,LOP221120000292,90TH AV&BANCROFT AV,AV&BANCROFT AV,976,CAR STOP,1668933686000,6080098,2101133,C,34X,CCD7,11/20/22  8:41:26 AM,1668935645000,34,5,3
1640101,LOP221120000293,6400 MACARTHUR BLVD,MACARTHUR BLVD,EVAL,EVALUATION,1668933804000,6076247,2108618,P,29X,CCD6,11/20/22  8:43:24 AM,1668933805000,29,5,3
1640102,LOP221120000294,5223 PROCTOR AV,PROCTOR AV,EVAL,EVALUATION,1668933876000,6063706,2131920,C,13X,CCD1,11/20/22  8:44:36 AM,1668934929000,13,2,1
1640103,LOP221120000295,9500 STEARNS AV,STEARNS AV,911N,POLICE RELATED MATTE,1668933956000,6082832,2101004,C,35X,CCD7,11/20/22  8:45:56 AM,1668933957000,35,5,3
1640104,LOP221120000297,2014 5TH AV,5TH AV,415UG,DISTURBANCE-UNWANTED,1668934146000,6056629,2118391,C,17X,CCD2,11/20/22  8:49:06 AM,1668938444000,17,3,2
1640105,LOP221120000296,215 W MACARTHUR BLVD,W MACARTHUR BLVD,415N,DISTURBANCE-NEIGHBOR,1668934101000,6054384,2126907,C,09X,CCD3,11/20/22  8:48:21 AM,1668937206000,9,2,1
1640106,LOP221120000298,432 STONEFORD AV,STONEFORD AV,955,ANIMAL-STRAYING,1668934345000,6075205,2093906,C,31Y,CCD7,11/20/22  8:52:25 AM,1668939655000,31,5,3
1640107,LOP221120000299,1221 E 20TH ST,E 20TH ST,MSDIAL,MISDIAL,1668934412000,6058237,2116406,C,17X,CCD2,11/20/22  8:53:32 AM,1668934412000,17,3,2
1640108,LOP221120000300,3105 HIGH ST,HIGH ST,WELCK,WELFARE CHECK -- CHE,1668934560000,6070407,2112653,A,24Y,CCD4,11/20/22  8:56:00 AM,1668939562000,24,4,2
1640109,LOP221120000306,98TH AV&GOLF LINKS RD,AV&GOLF LINKS RD,CKVEH,CHECK VEHICLE,1668934938000,6084080,2101272,P,35X,CCD7,11/20/22  9:02:18 AM,1668934939000,35,5,3
1640110,LOP221120000305,513 WILLIAM ST,WILLIAM ST,WELCK,WELFARE CHECK -- CHE,1668934925000,6050367,2121858,C,04X,CCD3,11/20/22  9:02:05 AM,1668941985000,4,1,1
1640111,LOP221120000307,1721 WEBSTER ST,WEBSTER ST,933R,ALARM-RINGER,1668935156000,6051117,2120716,C,04X,CCD3,11/20/22  9:05:56 AM,1668936698000,4,1,1
1640112,LOP221120000309,5900 COLLEGE AV,COLLEGE AV,211S,SILENT ROBBERY ALARM,1668935247000,6055829,2135661,C,12Y,CCD1,11/20/22  9:07:27 AM,1668937469000,12,2,1
1640113,LOP221120000308,98TH AV&ELMAR AV,AV&ELMAR AV,HAZ,HAZARDOUS SITUATION/,1668935228000,6081822,2099587,C,35X,CCD7,11/20/22  9:07:08 AM,1668940546000,35,5,3
1640114,LOP221120000310,725 WILLOW ST,WILLOW ST,484,THEFT,1668935383000,6041467,2121356,C,02Y,CCD3,11/20/22  9:09:43 AM,1668935479000,2,1,1
1640115,LOP221120000311,BEACH ST&WOOD ST,ST&WOOD ST,242,BATTERY,1668935399000,6044439,2128742,A,07X,CCD3,11/20/22  9:09:59 AM,1668936201000,7,1,1
1640116,LOP221120000314,1000 43RD ST,43RD ST,10851,STOLEN VEHICLE,1668935520000,6048836,2130830,C,10Y,CCD1,11/20/22  9:12:00 AM,1668936578000,10,2,1
1640117,LOP221120000313,98TH AV&ELMAR AV,AV&ELMAR AV,905,ABANDONED AUTOMOBILE,1668935517000,6081822,2099587,C,35X,CCD7,11/20/22  9:11:57 AM,1668936044000,35,5,3
1640118,LOP221120000312,2176 38TH AV,38TH AV,415,DISTURBING THE PEACE,1668935511000,6066765,2111731,C,24X,CCD5,11/20/22  9:11:51 AM,1668938359000,24,4,2
1640119,LOP221120000318,73RD AV&SPENCER ST,AV&SPENCER ST,921,CAR PROWLER OR CLOUT,1668935557000,6072383,2102068,A,26Y,CCD7,11/20/22  9:12:37 AM,1668936109000,26,4,3
1640120,LOP221120000317,2780 26TH AV,26TH AV,945A,AMBULANCE REQUESTED,1668935539000,6064187,2115564,C,21X,CCD5,11/20/22  9:12:19 AM,1668935539000,21,3,2
1640121,LOP221120000316,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1668935539000,6055902,2127997,C,09X,CCD1,11/20/22  9:12:19 AM,1668935539000,9,2,1
1640122,LOP221120000315,3RD ST&BROADWAY,ST&BROADWAY,SPEC,SPECIAL ASSIGNMENT,1668935537000,6048570,2117444,A,01X,CCD3,11/20/22  9:12:17 AM,1668935566000,1,1,1
1640123,LOP221120000319,1389 JEFFERSON ST,JEFFERSON ST,10851,STOLEN VEHICLE,1668935677000,6048925,2120687,A,03Y,CCD3,11/20/22  9:14:37 AM,1668940140000,3,1,1
1640124,LOP221120000320,3817 INTERNATIONAL BLVD,INTERNATIONAL BLVD,211S,SILENT ROBBERY ALARM,1668935691000,6064631,2109099,A,23X,CCD5,11/20/22  9:14:51 AM,1668935919000,23,4,2
1640125,LOP221120000224,9TH ST&JACKSON ST,ST&JACKSON ST,SECCK,SECURITY CHECK,1668928321000,6051048,2118052,A,03X,CCD2,11/20/22  7:12:01 AM,1668935855000,3,1,1
1640126,LOP221120000322,1409 9TH AV,9TH AV,SUSP,SUSPECT,1668936032000,6056012,2116016,P,19X,CCD2,11/20/22  9:20:32 AM,1668936032000,19,3,2
1640127,LOP221120000323,73RD AV&SPENCER ST,AV&SPENCER ST,CODE33,EMERGENCY TRAFFIC ON,1668936126000,6072383,2102068,C,26Y,CCD7,11/20/22  9:22:06 AM,1668936293000,26,4,3
1640128,LOP221120000325,E 15TH ST&16TH AV,15TH ST&16TH AV,SECCK,SECURITY CHECK,1668936552000,6057915,2114511,A,19X,CCD2,11/20/22  9:29:12 AM,1668936553000,19,3,2
1640129,LOP221120000326,12TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1668936566000,6056584,2115058,A,19X,CCD2,11/20/22  9:29:26 AM,1668936567000,19,3,2
1640130,LOP221120000327,35TH ST&WEST ST,ST&WEST ST,ELEC,ELECTRONIC DEVICE,1668936648000,6049790,2127636,A,06X,CCD3,11/20/22  9:30:48 AM,1668941366000,6,1,1
1640131,LOP221120000328,GREENRIDGE DR&KELLER AV,DR&KELLER AV,R10851,RECOVERED STOLEN VEH,1668936696000,6083586,2107943,P,25Y,CCD7,11/20/22  9:31:36 AM,1668937783000,25,4,2
1640132,LOP221120000329,800 FILBERT ST,FILBERT ST,SECCK,SECURITY CHECK,1668936748000,6046118,2120180,C,02X,CCD3,11/20/22  9:32:28 AM,1668936795000,2,1,1
